step,data_ms,h2d_ms,fwd_ms,bwd_ms,step_ms,loss
50,275.01005600206554,0.18460202030837536,40.4596400167793,40.04831995815039,355.7026179973036,0.1278131604194641
100,266.94327901117504,0.17916199751198292,40.44025902636349,40.045047965832055,347.60774800088257,0.12791986763477325
150,266.92406999878585,0.1806040108203888,40.429264015207686,39.998863975827895,347.5328020006418,0.10499352216720581
200,268.0391685036011,0.17951400252059102,40.4249595082365,39.90072898566723,348.5443710000254,0.10190925002098083
250,268.0904800090939,0.17726240679621696,40.43670440837741,39.85067077539861,348.5551175996661,0.10192868113517761
50,267.83920804969966,0.18623395822942257,40.46913200058043,39.7977199871093,348.2922939956188,0.0938815176486969
100,271.65856102015823,0.187317980453372,40.472910003736615,39.788083992898464,352.1068729972467,0.07702364027500153
150,267.8348000254482,0.1830366471161445,40.488706681256495,39.873437313362956,348.3799806671838,0.07849649339914322
200,266.1150520131923,0.1800404884852469,40.47323549631983,39.81926550157368,346.5875934995711,0.06780411303043365
250,265.2163044027984,0.17965039052069187,40.47377759590745,39.817650409415364,345.6873827986419,0.07247377932071686
50,252.29065196588635,0.17182203941047192,40.404204009100795,39.558299984782934,332.42497799918056,0.06686525791883469
100,253.29532398842275,0.17704203724861145,40.41651398409158,39.76253398694098,333.6514139967039,0.07002480328083038
150,254.03760398738086,0.17264935187995434,40.428615336616836,39.82119532302022,334.46006399889785,0.07114016264677048
200,254.91244447883219,0.17760851420462132,40.44767750427127,39.834620002657175,335.37235049996525,0.06189091503620148
250,255.42012637853622,0.17938961274921894,40.44761800765991,39.83610280044377,335.8832367993891,0.06859032064676285
50,251.9189599622041,0.17468396574258804,40.48066603951156,39.74423403851688,332.3185440059751,0.07050154358148575
100,251.47237594239414,0.17676100600510836,40.460423016920686,39.8102410370484,331.91980100236833,0.05949414521455765
150,253.48184598299363,0.17797264270484447,40.44126335841914,39.907734018440046,334.0088160025577,0.06900031864643097
200,255.52372499136254,0.17750247614458203,40.43196951504797,40.040955517906696,336.1741525004618,0.07254259288311005
250,253.48428079672158,0.1762187834829092,40.42889720760286,39.994399612769485,334.08379640057683,0.05588565021753311
50,253.2409660704434,0.18245594576001167,40.51887203939259,39.766625948250294,333.7089200038463,0.05141199007630348
100,255.25089704431593,0.1765299728140235,40.4740990139544,39.900334971025586,335.80186100210994,0.05362461134791374
150,257.31111535802484,0.18018464868267378,40.4732566823562,39.94758064548174,337.91213733454543,0.06229826807975769
200,260.3927910118364,0.17918950645253062,40.49021699698642,39.89738148637116,340.9595790016465,0.057519398629665375
250,261.5748880021274,0.17827800288796425,40.46805320121348,39.806096794083714,342.02731600031257,0.04936885088682175
50,250.4919559787959,0.1736720371991396,40.40496800094843,39.80142998509109,330.87202600203454,0.04811600223183632
100,252.99387698061764,0.1708750333636999,40.43786097317934,39.83923200983554,333.4418449969962,0.05435020104050636
150,257.6068466498206,0.17311134686072668,40.44913266164561,39.850850009048976,338.0799406673759,0.05600802227854729
200,256.85724650043994,0.17349399626255035,40.44215699424967,39.84732900978997,337.32022650074214,0.059549346566200256
250,255.94769000075758,0.17289759777486324,40.44663440063596,39.84925480000675,336.41647679917514,0.04902535676956177
50,253.48421598784626,0.17022798769176006,40.46976597048342,39.6247420553118,333.74895200133324,0.04690682888031006
100,254.51562498230487,0.1697319932281971,40.46302399132401,39.64589403476566,334.79427500162274,0.05291028320789337
150,255.52180997096002,0.16809665287534395,40.44938067595164,39.75094936788082,335.8902366676678,0.03913462162017822
200,255.61086548259482,0.17127348808571696,40.44735250994563,39.766569018829614,335.9960604994558,0.06049111485481262
250,255.50827279873192,0.17314117960631847,40.44072721898556,39.77578920312226,335.89793040044606,0.05758415162563324
50,250.15841401182115,0.18138600513339043,40.522395987063646,39.67015399597585,330.53234999999404,0.05232606455683708
100,248.31502702087164,0.18445699010044336,40.47369099687785,39.82922699302435,328.8024020008743,0.04114212095737457
150,248.17071601748466,0.18548198975622654,40.468771342809,39.95552198340496,328.78049133345485,0.05246496573090553
200,248.7687275139615,0.18281748984009027,40.45780551619828,39.998979980591685,329.40833050059155,0.06216837465763092
250,250.94839122146368,0.18135918490588665,40.47535521350801,39.935893980786204,331.5409996006638,0.044524967670440674
50,252.7365120034665,0.1730160042643547,40.43606400489807,39.81709199026227,333.1626840028912,0.053813256323337555
100,252.64772502239794,0.17490100115537643,40.44759899377823,39.78867198340595,333.0588970007375,0.04683838039636612
150,249.60967135305205,0.1780513363579909,40.44909731795391,39.79894932669898,330.03576933406293,0.052196480333805084
200,252.58152750320733,0.17752300249412656,40.44464749051258,39.83936150325462,333.04305949946865,0.05101726949214935
250,254.36830320768058,0.17601719312369823,40.449339197948575,39.865045201033354,334.8587047997862,0.05204174667596817
50,254.00170399807394,0.17759800888597965,40.50062803551555,39.6653419546783,334.34527199715376,0.0430729016661644
100,252.16732998844236,0.18028799910098314,40.49139903392643,39.711758978664875,332.55077600013465,0.04615599662065506
150,250.81683265045285,0.18197599488000074,40.472193360328674,39.81859466060996,331.2895966662715,0.04454541951417923
