step,data_ms,h2d_ms,fwd_ms,bwd_ms,step_ms,loss
50,281.5629999805242,0.17547600902616978,40.47716598957777,39.610898019745946,361.82653999887407,0.12865665555000305
100,284.3218999914825,0.17978502437472343,40.50591596867889,39.69126901123673,364.69886999577284,0.11491785198450089
150,281.61076666166383,0.17560934337476888,40.48371797737976,39.73448268137872,362.0045766637971,0.10618366301059723
200,278.15585650037974,0.17434700392186642,40.484388982877135,39.768951011355966,358.5835434985347,0.1064315140247345
250,274.9038039948791,0.17442559637129307,40.481689589098096,39.76465121842921,355.3245703987777,0.09845434129238129
50,267.7454039826989,0.1689200010150671,40.40880601853132,39.962390000000596,348.2855200022459,0.09494389593601227
100,266.9907199870795,0.17686398699879646,40.45829200651497,39.96498702093959,347.59086300153285,0.07798673212528229
150,265.5567753408104,0.18103864354391894,40.469493347530566,39.969992001230516,346.1772993331154,0.07076847553253174
200,265.08556599961594,0.17967098858207464,40.45769700082019,39.92109250975773,345.64402649877593,0.07710124552249908
250,262.22717319987714,0.17892079427838326,40.45259720273316,39.90597400255501,342.7646651994437,0.07846473157405853
50,259.5506059844047,0.17525197006762028,40.49571601673961,40.00605202279985,340.22762599401176,0.07315053045749664
100,254.79547599796206,0.17103096470236778,40.47029703389853,39.966907002963126,335.4037109995261,0.0809166431427002
150,256.2455166534831,0.17492665288348994,40.45310268178582,39.90019667893648,336.7737426670889,0.08534228801727295
200,255.13934249291196,0.17652499489486217,40.4603595030494,39.918260008562356,335.6944869994186,0.05843108519911766
250,254.70574759319425,0.1756511926651001,40.46921961195767,39.8527348022908,335.2033532001078,0.06733259558677673
50,267.03153799287975,0.173358004540205,40.42867796495557,39.69126003794372,347.32483400031924,0.056142568588256836
100,264.9192639859393,0.17350698821246624,40.45992499683052,39.59756602998823,345.15026200097054,0.06198460981249809
150,261.97787998554605,0.1713733250896136,40.45961866465708,39.63111802625159,342.23999000154436,0.08298999071121216
200,264.0708189900033,0.17319398699328303,40.44591100420803,39.719654018990695,344.4095780001953,0.057092100381851196
250,262.4511627908796,0.1737131979316473,40.44382760114968,39.75979161076248,342.8284952007234,0.06499575078487396
50,265.66457600332797,0.17939401790499687,40.49333997070789,40.089964009821415,346.42727400176227,0.06894347071647644
100,266.63632398471236,0.17884200904518366,40.47313898336142,39.91795502137393,347.2062599984929,0.060124143958091736
150,260.16011799996096,0.17747800486783186,40.449845315888524,39.810192013780274,340.59763333449763,0.05560532957315445
200,257.81442000065,0.1810165005736053,40.44288298347965,39.85325801419094,338.2915774988942,0.07000404596328735
250,257.6165544092655,0.17900119721889496,40.45104078017175,39.823331613093615,338.0699279997498,0.05032559484243393
50,254.13278001360595,0.17836800776422024,40.43077197857201,39.82365200296044,334.5655720029026,0.06546350568532944
100,256.195739004761,0.17850900534540415,40.45870997942984,39.741742010228336,336.57469999976456,0.05278812348842621
150,258.37655868070823,0.17813133696715036,40.46207798024019,39.792184668282665,338.8089526661982,0.044273264706134796
