step,data_ms,h2d_ms,fwd_ms,bwd_ms,step_ms,loss
50,257.44351201690733,0.17181601375341415,40.48552995547652,39.75442801602185,337.8552860021591,0.14731904864311218
100,258.44928700011224,0.173463998362422,40.51430698949844,39.76559101138264,338.90264899935573,0.10590651631355286
150,256.6051426685105,0.17374666407704353,40.503328669195376,39.73015266470611,337.012370666489,0.08796566724777222
200,255.372097522486,0.17332999501377344,40.49194100080058,39.764576982706785,335.80194550100714,0.08980619162321091
50,243.75482996925712,0.176176019012928,40.5274179764092,40.264198035001755,324.722621999681,0.08759547770023346
100,243.73866697773337,0.17311000265181065,40.54200300015509,40.01133801881224,324.4651179993525,0.07283200323581696
150,240.41986131730178,0.1705840074767669,40.527275993178286,39.923363349710904,321.04108466766775,0.06481915712356567
200,240.76738249044865,0.17400099895894527,40.50835749134421,39.95386751834303,321.40360849909484,0.0749555379152298
50,239.9853539839387,0.1742000412195921,40.56410998106003,40.00532599166036,320.72898999787867,0.05556216835975647
100,246.57372097484767,0.17711203545331955,40.50803400576115,39.88196198362857,327.1408289996907,0.07258931547403336
150,246.5402826356391,0.1714966973910729,40.481045342360936,39.924749322235584,327.1175739976267,0.07189121842384338
200,247.83737397985533,0.1744820224121213,40.47480000415817,39.9902914930135,328.4769474994391,0.07882294058799744
50,251.64349001832306,0.17549602314829826,40.389113975688815,39.863203978165984,332.07130399532616,0.05025786906480789
100,249.75206601899117,0.18164500128477812,40.40933598764241,39.845306989736855,330.1883539976552,0.054140668362379074
150,249.38091468065977,0.18079666731258234,40.43705399769048,39.85032065461079,329.84908600027364,0.04978899657726288
200,250.53808300755918,0.18238200107589364,40.45015249401331,39.78214449714869,330.9527619997971,0.05091230198740959
50,257.8584359586239,0.16917199827730656,40.42078800499439,39.90099003538489,338.3493859972805,0.04520561173558235
100,256.1731349863112,0.17003100365400314,40.40882300585508,40.013093003071845,336.76508199889213,0.05440386012196541
150,251.52691532547274,0.17426333390176296,40.41969065864881,39.93911334934334,332.0599826673667,0.04600164294242859
200,252.09476249525324,0.17394749447703362,40.438099501188844,39.99190700938925,332.69871650030836,0.061955276876688004
50,243.99741996079683,0.17183403484523296,40.442589996382594,39.91579200141132,324.527635993436,0.05161738395690918
100,244.6796519914642,0.17118603456765413,40.45710498467088,39.866180988028646,325.1741239987314,0.060465604066848755
150,247.08520465530455,0.17400136838356653,40.440733997772135,39.847757310296096,327.54769733175635,0.03848475590348244
200,248.29038500320166,0.17171201994642615,40.445513494778425,39.8738574818708,328.7814679997973,0.053035810589790344
50,241.75115797668695,0.17754200845956802,40.436526043340564,40.0043239723891,322.3695500008762,0.057551220059394836
100,247.4764819815755,0.17485301941633224,40.43945999350399,39.8437360022217,327.9345309967175,0.05595353990793228
150,248.09805866641304,0.17598533382018408,40.4312239959836,39.913200003405414,328.6184679996222,0.03563804551959038
200,250.60017050476745,0.1757515105418861,40.43972049141303,39.876599493436515,331.0922420001589,0.047262683510780334
50,248.3703539893031,0.17895003780722618,40.54438601247966,39.95496195740998,329.048651997,0.047404080629348755
100,253.19778898730874,0.16968102660030127,40.471101021394134,39.807520965114236,333.6460920004174,0.030931558459997177
150,255.16994866232076,0.16908802402516207,40.458784668395914,39.829875311503805,335.62769666624564,0.037831861525774
200,254.80125949718058,0.16981501830741763,40.45890899375081,39.825902490410954,335.25588599964976,0.04557132348418236
50,251.89007197506726,0.1793460175395012,40.446925992146134,39.73129201680422,332.2476360015571,0.03858054801821709
100,252.18409398104995,0.18077901098877192,40.476486003026366,39.839807003736496,332.6811659988016,0.04735029488801956
150,250.52187598620853,0.17938801708320776,40.467200657973684,39.824194672207035,330.99265933347243,0.03657377511262894
200,249.05014798045158,0.1778010162524879,40.46143950428814,39.843364499974996,329.5327530009672,0.036043182015419006
50,254.35371798463166,0.1761079952120781,40.43015801347792,39.806972006335855,334.7669559996575,0.03899509832262993
100,253.640570002608,0.1726839877665043,40.42881500907242,39.83000500127673,334.07207400072366,0.035343728959560394
150,251.76725399990877,0.17587466165423393,40.45498000457883,39.895230665182076,332.2933393313239,0.0342765711247921
200,252.30427200440317,0.17578898929059505,40.45041300589219,39.95827900012955,332.8887529997155,0.04492364451289177
50,259.5787479914725,0.19711200147867203,40.47806997783482,39.827596032992005,340.081526003778,0.029167164117097855
100,253.6920359916985,0.18734802026301622,40.47373697627336,39.73736001178622,334.0904810000211,0.0455239936709404
150,253.48664265436432,0.1838180205474297,40.458695984755956,39.70357267496487,333.8327293346326,0.0348401740193367
200,252.01670249225572,0.1814735191874206,40.467613998334855,39.643900990486145,332.30969100026414,0.03166826814413071
50,245.84269401617348,0.19234998151659966,40.56581201031804,39.67988998629153,326.28074599429965,0.026157449930906296
100,250.20691399928182,0.185869000852108,40.50142899621278,39.80534499976784,330.69955699611455,0.03690037131309509
150,252.41978000849485,0.18488399994870028,40.47325865676006,39.88713666796684,332.9650593331705,0.040747832506895065
200,250.27387951267883,0.1824224996380508,40.47422499163076,39.82308849459514,330.7536154985428,0.033817872405052185
50,255.88495598174632,0.17223202623426914,40.472067994996905,39.658452002331614,336.1877080053091,0.042335838079452515
100,257.82469598110765,0.17947098705917597,40.457789013162255,39.684331021271646,338.14628700260073,0.033248960971832275
150,255.86142399037877,0.18045265848437944,40.45679266874989,39.75649734959006,336.2551666672031,0.028175150975584984
200,255.1739644887857,0.17769149970263243,40.47053650254384,39.81320950901136,335.63540200004354,0.03702084720134735
50,255.27076999656856,0.17427599988877773,40.43156398460269,39.833168014883995,335.709777995944,0.03449105843901634
100,250.42136903386563,0.17748897895216942,40.43492998927832,39.82774999924004,330.86153800133616,0.03342946618795395
150,249.9467600105951,0.17426532382766405,40.434927328800164,39.81125667070349,330.36720933392644,0.02970355749130249
200,249.53041000291705,0.17182099865749478,40.428339494392276,39.844888504594564,329.9754590005614,0.037062522023916245
50,245.10225997306406,0.17845402471721172,40.38687000051141,39.90424000658095,325.57182400487363,0.047040559351444244
100,241.08584397938102,0.18290500156581402,40.44675700366497,39.841202017851174,321.556708002463,0.035762690007686615
150,241.73046264176568,0.18188200270136198,40.42910733881096,39.81890401802957,322.16035600130755,0.03189478814601898
200,243.0415004841052,0.17923600040376186,40.452413007151335,39.86343500902876,323.53658450068906,0.02679760567843914
50,56.66794194839895,0.2715480327606201,40.890159979462624,40.43056404218078,138.26021400280297,0.12189394235610962
100,43.88264498207718,0.27275301050394773,40.883440976031125,40.60175103135407,125.64058999996632,0.09884601086378098
150,38.763615330681205,0.26490200621386367,40.891155979285635,40.63229934933285,120.55197266551356,0.0998159795999527
200,34.988113997969776,0.2713554981164634,40.889527986291796,40.636937017552555,116.78593449993059,0.10281732678413391
50,43.98374802432954,0.308975987136364,40.591138042509556,40.515887942165136,125.3997499961406,0.07859405875205994
100,50.26846301276237,0.32519801054149866,40.557609014213085,40.50529696047306,131.65656699799,0.06453114002943039
150,44.31228134160241,0.3121993287156026,40.66039802196125,40.57443130761385,125.85930999989311,0.0680343508720398
200,40.18604951445013,0.3001619898714125,40.71670901263133,40.60925848316401,121.81217900011688,0.059132445603609085
50,39.393567964434624,0.3532720170915127,40.57899001054466,40.688162008300424,121.01399200037122,0.0716594010591507
100,34.083731952123344,0.3383000148460269,40.64449899364263,40.685989037156105,115.7525199977681,0.06607430428266525
150,33.412775971616306,0.35556400815645856,40.593291986733675,40.69800403279563,115.05963599930207,0.05983033403754234
200,32.64841597992927,0.365814003162086,40.54825248895213,40.67590452730656,114.23838699935004,0.04910113662481308
50,42.70710000768304,0.2953039947897196,40.88848603889346,40.70859795436263,124.59948799572885,0.062136948108673096
100,34.627788006328046,0.27680099941790104,40.88793301023543,40.670379982329905,116.46290199831128,0.05111128091812134
150,33.15129000072678,0.27433534152805805,40.86814599111676,40.734955333173275,115.02872666654487,0.04706166684627533
200,31.613241001032293,0.27077250415459275,40.88027399266139,40.733614002820104,113.49790150066838,0.05183309689164162
50,39.670661967247725,0.31711000949144363,40.702009964734316,40.67968805320561,121.3694699946791,0.05281418561935425
100,31.272771977819502,0.2975910063832998,40.761655969545245,40.65523804631084,112.98725700005889,0.0557795912027359
150,29.188370661189158,0.28526332539816696,40.79342199489474,40.63124335060517,110.89829933208723,0.05193886160850525
200,28.271352001465857,0.27938499115407467,40.80121099483222,40.707857511006296,110.05980549845845,0.05741766840219498
50,36.541016045957804,0.2650179900228977,40.84047201089561,40.56891795247793,118.21542399935424,0.049085550010204315
100,33.1677820160985,0.2805100055411458,40.85965100675821,40.67451997194439,114.98246300034225,0.05124588683247566
150,30.157874673604965,0.27061732796331245,40.84364467921356,40.696949319293104,111.96908600007494,0.03904294595122337
200,28.402323499321938,0.27055099606513977,40.84625751012936,40.70303899468854,110.22217100020498,0.0498184934258461
50,34.42933201789856,0.3158239647746086,40.59562603011727,40.66515599377453,116.00593800656497,0.05980631336569786
100,29.366983994841576,0.33495998475700617,40.58968601748347,40.72500300593674,111.0166330030188,0.0432298481464386
150,27.693091320494812,0.31316598877310753,40.682523349920906,40.71239800813297,109.4011786673218,0.030959872528910637
200,26.26793799456209,0.30198248801752925,40.76620751526207,40.6976140034385,108.03374200128019,0.04580359160900116
50,33.15670603886247,0.3562300279736519,40.54908595047891,40.565053978934884,114.62707599624991,0.04985552281141281
100,27.67128200735897,0.33211001195013523,40.68182099610567,40.679166982881725,109.3643799982965,0.0437120646238327
150,28.559018016482394,0.3061193414032459,40.70790399176379,40.651357316722475,110.2243986663719,0.06038626655936241
200,28.385413016658276,0.2966920053586364,40.75989499455318,40.64166898140684,110.08366899797693,0.04820239543914795
50,58.014627983793616,0.2823299914598465,40.868768030777574,40.89726999402046,140.0629960000515,0.04267941042780876
100,39.563995003700256,0.2815190004184842,40.85393002256751,40.74729397427291,121.44673800095916,0.03953887149691582
150,34.515880004813276,0.2807106636464596,40.87783667258918,40.69501999144753,116.36944733249645,0.03884648531675339
200,31.957105507608503,0.27315350249409676,40.88409149553627,40.650278495159,113.76462900079787,0.03254932165145874
50,35.054015973582864,0.33787602558732033,40.62369601801038,40.54921598173678,116.56480399891734,0.043764661997556686
100,30.834433967247605,0.3268400067463517,40.68679601419717,40.65691301133484,112.50498299952596,0.02905658818781376
150,28.351149971907336,0.2990580163896084,40.75020667165518,40.66539733981093,110.06581199976306,0.048356615006923676
200,26.535214988980442,0.2825365075841546,40.7767300051637,40.66677649738267,108.26125799911097,0.03729754686355591
50,35.95243204385042,0.28800593689084053,40.828432040289044,40.7009419798851,117.76981200091541,0.03203975409269333
100,29.73703703377396,0.2735449653118849,40.87394502479583,40.73649597354233,111.621022997424,0.048695266246795654
150,26.864781348655622,0.26477998433013755,40.867175344998635,40.76243265531957,108.75916933330397,0.024889443069696426
200,25.073531006928533,0.26328448206186295,40.84941102191806,40.75566998915747,106.94189650006592,0.03000030480325222
50,32.04868801869452,0.3233660291880369,40.59784195385873,40.56784199550748,113.53773799724877,0.027941826730966568
100,27.202231022529304,0.33823500853031874,40.538262985646725,40.59713197872043,108.67586099542677,0.029747696593403816
150,26.201728026693065,0.32142799347639084,40.624624667689204,40.613262644037604,107.76104333189626,0.037188638001680374
