step,data_ms,h2d_ms,fwd_ms,bwd_ms,step_ms,loss
50,282.82398800365627,0.17889398150146008,40.42485198006034,39.664580039680004,363.09231400489807,0.13835124671459198
100,278.5345650045201,0.1805219892412424,40.45990498736501,39.643206018954515,358.8181980000809,0.11921544373035431
150,276.4029186715682,0.17844399126867452,40.45184267374376,39.619523330281176,356.65272866686183,0.11156535893678665
200,274.4473330047913,0.17569249030202627,40.461477003991604,39.73463500151411,354.819137500599,0.0971231535077095
50,256.2798119522631,0.18100201152265072,40.4000240098685,39.74269602447748,336.60353399813175,0.08650728315114975
100,260.2170289866626,0.1837740046903491,40.439269002527,39.79433300439268,340.63440499827266,0.07359719276428223
150,259.8967813421041,0.18248866001764932,40.453255993003644,39.84186866941551,340.3743946645409,0.07396308332681656
200,261.36134300613776,0.18127550603821874,40.45292198425159,39.911249002907425,341.906789499335,0.06714119762182236
50,263.1138360220939,0.17683197744190693,40.487991999834776,39.58631799556315,343.3649779949337,0.06877370923757553
100,258.63725203089416,0.17902698833495378,40.47941300086677,39.71856197807938,339.01425399817526,0.07620728760957718
150,261.36079068606097,0.17973599955439568,40.45999597758055,39.767756670092545,341.7682793332885,0.06149694696068764
200,261.84281651861966,0.17481149407103658,40.44399299193174,39.76859749527648,342.2302184998989,0.06787623465061188
50,255.62716397456825,0.18212799914181232,40.477782022207975,40.14782800339162,336.43490199930966,0.07250077277421951
100,257.20281498972327,0.18150399904698133,40.45627202372998,40.19477498717606,338.0353659996763,0.05973231419920921
150,258.3872819909205,0.17820199330647787,40.45583935144047,40.00104599632323,339.02236933199066,0.06632698327302933
200,256.3116999878548,0.1765735074877739,40.45326399849728,39.99939450528473,336.9409319991246,0.06246523559093475
50,261.2229440268129,0.18820601515471935,40.458217998966575,40.05629195831716,341.92565999925137,0.06901343166828156
100,262.1449420088902,0.18127400893718004,40.446269982494414,39.94347100146115,342.71595700178295,0.05070997774600983
150,263.5126300062984,0.18060201158126196,40.431929298986994,39.88261001495024,344.0077713318169,0.054213061928749084
200,263.1326590012759,0.17849349649623036,40.4364744736813,39.88212902797386,343.6297559994273,0.05977221950888634
50,264.4687880203128,0.18032396212220192,40.4955920111388,39.47192000225186,344.61662399582565,0.05291903391480446
